id;annee;hour;country; city;lat;Long;compagnie;lat_depart;lon_depart;lat_arrivee;lon_arrivee;plane_model;passagers;dead;story
305;01/01/1988;0;Italie;Rome;41.890557;12.494268;Uganda Airlines;51.5001524;-0.1262362;41.8905568;12.4942679;Boeing B-707-338C;52;33;Undershot runway and hit a building while performing a third landing attempt in fog. The crew's lack of adequate preparation in the procedure for a non-precision approach, especially in crew coordination, altitude callouts and their continued descent beyond MDA without having located the runway visual markings. Crew fatigue.
306;01/01/1955;18;Italie;Rome;41.890557;12.494268;Sabena;50.836025;4.370705;41.8905568;12.4942679;Douglas DC-6;29;29;Crashed into a mountain while on approach. Navigational error due to failure to use radio equipment.
307;01/01/1964;13;Italie;Rome;41.890557;12.494268;Trans World Airlines;41.8905568;12.4942679;37.9753357;23.7361497;Boeing B-707-331;73;50;The captain decided to abort the takeoff after the No. 4 engine pressure ratio read zero thrust and the amber warning light indicating thrust reversal of No. 2 engine came on. The speed was below V1. The aircraft continued to travel past the runway limit and the No. 4 engine struck a steam roller. The aircraft burst into flames. Malfunction of the No. 2 engine reverse thruster. The malfunction allowed in the development of forward thrust by No. 2 engine even though all four levers were in the reverse position.
308;01/01/1973;13;Italie;Rome;41.890557;12.494268;Pan American World Airways;41.8905568;12.4942679;33.886944;35.513056;Boeing B-707-321B;177;30;Two phosphorus bombs were thrown into the aircraft prior to its departure. The aircraft was named 'Clipper Celestial.'
309;01/01/1977;4;Italie;Rome;41.890557;12.494268;Ethiopian Airlines;41.8905568;12.4942679;15.333333;38.933333;Boeing 707-360C;5;5;The cargo plane failed to gain altitude and crashed into trees.
310;01/01/1991;9;Italie;Rome;41.890557;12.494268;Bruno Air;34.260461;-85.180623;34.7295402;-86.5853044;BeechJet 400;9;9;Crashed into Mt. Lavendar at 1,580 ft. msl. The captain's decision to initiate visual flight rules into an area of known mountainous terrain and low ceiling and the failure of the flightcrew to maintain awareness of their proximity to the terrain.
311;01/01/2008;9;Indonésie;Malino;-5.248944;119.856667;Dirgantara Air Service;3.309142;117.58397;1.69417;114.97028;CASA NC-212-200;3;3;The cargo plane crashed while en route.
312;01/01/1993;13;Chine;Fuzhou;26.076111;119.306389;China Eastern Airlines;22.55;114.1;26.076111;119.306389;McDonnell Douglas MD-82;80;2;While landing during a rainstorm, the aircraft went off the end of the runway, into a swamp, collapsing the landing gear and breaking the fuselage into three sections.
313;01/01/1992;15;Chine;Nankin;32.05;118.766667;China General Aviation Corporation;32.05;118.766667;24.4795093;118.0894775;Yakovlev YAK-42D;126;108;The aircraft failed to gain altitude after lift-off, touched down again and overran the runway bursting into flames 2,000 feet past the runway. Possible engine failure.
314;01/01/1968;8;Australie;Port Hedland;-20.31;118.601111;MaRobertson;-31.9528536;115.8573142;-20.31;118.601111;Vickers Viscount 720;26;26;Last radio contact from the aircraft was at 11:34 local 30 DME south of Port Hedland in moderate turbulence. The aircraft was seen descending rapidly. Wreckage was found 28 south of Port Hedland. The accident was caused by a crack originating at a bolt hole in the wing spar. Also, it was found that someone had carried out an incorrect procedure on the spar, by forcing an oversize bush into the housing of the lower spar boom, resulting in damage which exacerbated the spread of the hairline fracture.
315;01/01/1996;15;Indonésie;Banjarmasin;-3.333333;114.583333;Dirgantara Air Services;-3.333333;114.583333;-2.531114;112.956177;CASA 212 Aviocar 100;17;16;After experiencing a No.2 engine fire and while attempting to return to the airport, the aircraft's wing struck a building short of the runway.
316;01/01/1997;19;Malaisie;Miri;4.402778;113.993333;Borneo Airways;4.8806816;114.9222687;4.402778;113.993333;Dornier 228-212;10;10;Struck tree tops and crashed into Lambir Hill while on approach to land at Miri.
317;01/01/1961;23;Indonésie;Surabaya;-7.243256;112.741376;Garuda Indonesia Airlines;-7.243256;112.741376;-1.265386;116.831161;Douglas DC-3;26;26;Disappeared while en route. The wreckage was never found. It is believed the aircraft crashed into the sea off the island of Madura.
318;01/01/2002;16;Indonésie;Surakarta;-7.571654;110.822678;Garuda Indonesia Airlines;-8.583333;116.116667;-7.801389;110.364444;Boeing B-737-3Q8;62;1;The aircraft suffered a flame out of both engines in torrential rains while on approach to Yogyakarta. The crew made an emergency landing in the Bengawan Solo River, in shallow water. The plane circled several times before diving in a steep course towards the river. The plane's left wing struck a river bank before it plunged into the water. A flight attendant drowned in the shallow water when she jumped from the plane.
319;01/01/1951;14;Italie;Civitavecchia;42.1;11.8;Alitalia;48.856895;2.3508487;41.8905568;12.4942679;Savoia Marchetti SM-95;17;14;The aircraft plunged to the ground from 6,500 feet after being struck by lightning. Lightning ignited a mixture of air and fuel fumes in the fuel tank.
320;01/01/1958;14;Allemagne;Munich;48.139126;11.580219;British European Airways;48.1391264;11.5802189;53.4807125;-2.2343765;Airspeed Ambassador A5-57;44;23;The aircraft crashed during takeoff in a snowstorm. The aircraft never lifted from the runway, crashed through the barrier fence and into a house. A German inquiry into the accident concluded that an accumulation of ice on the wings was the cause of the accident. An English inquiry disagreed, stating drag, due to slush on the runway was the cause of the accident. Eight members of the Manchester United football (soccer) team killed. The aircraft was named 'The Elizabethan.'
321;01/01/1989;21;Cameroun;Yaoundé;3.866667;11.516667;Cameroon Airlines;4.054859;9.6987178;3.866667;11.516667;Hawker Siddeley HS-748-435 Srs. 2;47;3;The plane landed short of the runway on the third landing attempt, overran the runway and collided with an embankment.
322;01/01/1964;14;Autriche;Innsbruck;47.26269;11.394703;British Eagle International Airlines;51.5001524;-0.1262362;47.2626899;11.3947034;Bristol Britannia 312;83;83;The aircraft crashed into Mt. Glungezer and then slid down a gorge, 10 miles ESE of the airport while in a holding pattern. The pilot descended below the minimum safe altitude in an apparent attempt to penetrate the overcast flying VFR in IFR conditions.
323;01/01/1997;10;Italie;Florence;43.768698;11.256929;Air Littoral;43.7034273;7.2662656;43.7686976;11.2569291;Aerospatiale ATR-42-512;17;1;The aircraft touched down at excessive speed, far down the runway threshold, bounced twice and overran the runway.
324;01/01/2001;15;Allemagne;Nuremberg;49.45052;11.08048;E.A.S. Aeroservizi;49.45052;11.08048;41.8905568;12.4942679;Learjet 35A;3;3;The plane experienced asymetrical thrust during takeoff. Rose 200-300 ft., stalled and crashed into trees. An in-flight failure of the left power plant appromately 3 minutes after take-off and inadequate conduct of the crew so that in short final the airplane stalled and crashed from low height. The failure of the left engine was caused by intergranular fractures of retention posts on the high pressure turbine disk. As a result of incorrect service life recordings the maximum number of cycles had considerably been exceeded.
325;01/01/1974;22;Allemagne;Nuremberg;49.45052;11.08048;Fragtflug;43.7034273;7.2662656;49.45052;11.08048;Douglas DC-6A;3;3;The cargo plane struck trees and crashed while on final approach. Icing. Pilot blood alcohol above normal.
326;01/01/1965;15;Viêt Nam;Tuy Hòa;13.095841;109.316247;Military;13.980581;108.001045;13.0958406;109.3162471;Fairchild C-123C;85;85;While en route in poor weather, the plane struck trees on a mountain slope and then went into a flat spin, crashed and burned.
327;01/01/1994;8;Chine;Xi'an;34.266667;108.9;China Northwest Airlines;34.266667;108.9;23.1290798;113.2643585;Tupolev TU-154M;160;160;The plane broke-up in flight 10 minutes after taking off. Auto-pilot induced oscillations caused the aircraft to shake violently. The autopilot yaw-channel was accidentally connected to the bank control and the bank-channel to the yaw controls.
328;01/01/1968;8;Viêt Nam;Khe Sanh;16.627923;106.738482;Military;16.466648;107.584709;16.627923;106.738482;Fairchild C-123K;49;49;The aircraft attempted a go-around after a small plane landed in front of it but was shot down by enemy ground fire. The plane was hit in the right turbine and crashed in flames.
329;01/01/1972;10;Viêt Nam;Hô Chi Minh-Ville;10.14694;106.29833;Military;10.95;106.816667;10.342293;107.082726;Boeing Vertol CH47A (helicopter);34;34;Metal fatigue of the spar in a blade led to separation of the blade and loss of control of the aircraft.
330;01/01/1988;23;Russie;Irkoutsk;52.29074;104.27862;Aeroflot;57.7888923;108.1143923;52.29074;104.27862;Let 410MU;4;4;The crew failed to set the altimeters to the proper setting while landing. The plane descended until it contacted trees, broke up and caught fire. Crew fatigue was a factor.
331;01/01/2001;2;Russie;Irkoutsk;52.29074;104.27862;Vladivostokavia;56.8376454;60.5945261;52.29074;104.27862;Tupolev TU-154M;145;145;The plane crashed and exploded in flames in Siberian woodlands the village of Burdakovka, about 21 miles from Irkutsk. The aircraft crashed during the third turn in a landing approach to Irkutsk, an intermediate stop for refueling. The first officer was flying the plane, when at 2,600 ft., an audible alarm sounded indicating a wide angle of attack. Eleven seconds later the aircraft swung around 180 degrees and entered a flat spin. The captain ordered the engines at full throttle but it was too late and 22 seconds later the plane hit the ground, belly first, broke up and burned.¬¨‚Ä†Incorrect actions of the crew. Due to poor communication between pilots, they put in the wrong parameters while landing causing the plane to descend at the wrong angle. As a result, the plane stalled and entered a spin and crashed.
332;01/01/1972;13;Laos;Vientiane;17.962158;102.611634;Royal Air Lao;16.55;104.75;17.9621577;102.6116341;Douglas DC-4;23;23;Shot down while en route. Aircraft not found.
333;01/01/1994;17;Russie;Vanavara;60.333333;102.266667;Cheremshanka Airlines;56.01005;92.8526;64.2702572;100.207606;Yakovlev YAK-40;28;28;After three landing attempts at Tura, the crew diverted to Vanavarva because of bad weather. The aircraft ran out of fuel and crashed on a river bank about 40 km from Vanavera.
334;01/01/1967;10;Laos;Luang Prabang;19.892664;102.148998;Vehu Akat;17.9621577;102.6116341;19.892664;102.1489982;Douglas DC-3;16;16;Struck a mountain in the Phou Pha Bon range while in a holding pattern. Encountered strong turbulence and downdrafts.
335;01/01/2002;15;Tunisie;Tunis;36.800073;10.187056;EgyptAir;30.0434879;31.2352919;36.8000725;10.1870563;Boeing B-737-566;62;14;The jet airliner crashed into a hillside, 4 miles from the Tunis-Carthage airport, as the pilot attempted to make a landing. The plane's landing gear had failed to open during the approach into Tunis-Carthage airport and the pilot had made another circuit before attempting a fresh landing when the plane crashed in heavy rain and high winds. The accident was attributed to the rough weather conditions and the pilot's inability to deal with the situation.
336;01/01/2002;19;Royaume-Uni;Cromer;52.931;1.302;Bristow Helicopters;37.923889;-95.346111;27.954644;-15.59343;Sikorsky S-76A;11;11;The helicopter was ferrying workers from a gas rig to a oil platform in the North Sea when it crashed into the water at high speed, 28 miles northeast of Cromer. The helicopter was at a height of 320 ft. flying in a south-easterly heading when one of the rotor blades failed. The accident was caused by a broken rotor blade, caused by fatigue, brought about by a lightning strike three years earlier.
